x,y,cell_type,cell_class,anatomical_layer,mucosal_pseudospace
2569.487502238805,493.4492521641791,Macrophage (Mrc1+),Immune,Submucosa,-1.0
2672.817268965517,389.750148275862,Stem,Epithelial,Mucosa,0.131395623087883
2904.7989751999994,160.79231416,SMC (longitudinal),Smooth Muscle,Muscularis Propria,-1.0
2845.3601319672134,218.46626122950815,SMC (circular),Smooth Muscle,Myenteric Plexus,-1.0
2422.254848275862,642.398746551724,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
2473.5592166666665,589.7425829166668,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
2465.2778442477875,598.3090251327434,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
2564.8067888888886,500.1140808333334,ILC3,Immune,Submucosa,-1.0
2886.452950000001,180.264235,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
2434.486256521739,633.8346456521739,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
2665.8302829787235,396.0381042553191,Paneth,Epithelial,Mucosa,0.16025255620479584
2468.249128205128,593.4038764102564,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
2634.455849382716,433.4411785802469,Monocyte,Immune,Submucosa,-1.0
2844.3919055,227.6637455,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
2554.2828661538465,514.3140322564103,Endothelial (lymphatic),Endothelial,Submucosa,-1.0
2900.588887878788,166.9263146969697,SMC (longitudinal),Smooth Muscle,Muscularis Propria,-1.0
2706.5119985915494,353.719982112676,Macrophage (Mrc1+),Immune,Submucosa,-1.0
2651.1113479999995,413.4662804,Stem,Epithelial,Submucosa,-1.0
2870.4077527777777,202.8409875,SMC (circular),Smooth Muscle,Myenteric Plexus,-1.0
2444.37562,628.1085045000001,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
2907.681842857143,167.69121444444448,SMC (longitudinal),Smooth Muscle,Muscularis Propria,-1.0
2839.0276684931514,232.87361753424656,SMC (circular),Smooth Muscle,Myenteric Plexus,-1.0
2896.872001470588,173.77450014705883,SMC (longitudinal),Smooth Muscle,Muscularis Propria,-1.0
2431.008571428571,639.6916192857144,SMC (longitudinal),Smooth Muscle,Muscularis Propria,-1.0
2726.8687770642205,347.58366201834855,EC (bottom),Epithelial,Mucosa,0.2140767127275467
2447.500645098039,620.7212521568628,SMC (Tgfb3_hi),Smooth Muscle,Muscularis Propria,-1.0
2617.200388888889,458.5254492592592,Glia2 (Gfra3+),ENS,Submucosa,-1.0
2554.906609523809,520.8000523809524,"FB1b (lamina propria, bottom)",Fibroblast,Submucosa,-1.0
2699.4585659722225,366.49643729166667,Paneth,Epithelial,Mucosa,0.20730455219745636
2693.0264175824173,374.3538935164834,Stem,Epithelial,Mucosa,0.19566284120082855
2594.7700305084745,474.5003277966102,Endothelial (venous),Endothelial,Submucosa,-1.0
2588.1034094594597,475.9503082432432,Endothelial (venous),Endothelial,Submucosa,-1.0
2814.2223551724137,261.20968075862066,Endothelial (lymphatic),Endothelial,Submucosa,-1.0
2901.263017142857,175.21596028571432,ICC (myenteric plexus),Interstitial,Muscularis Propria,-1.0
2451.9064267857143,621.3354571428572,ICC (myenteric plexus),Interstitial,Muscularis Propria,-1.0
2678.224893333333,391.0050889333333,Stem,Epithelial,Mucosa,0.26723888516426086
2506.601741447368,564.7209933552632,ICC (deep muscular plexus),Interstitial,Submucosa,-1.0
2594.307434210526,473.8977868421052,B (plasma),Immune,Submucosa,-1.0
2667.733613223141,388.6275061983471,Stem,Epithelial,Mucosa,0.131395623087883
2705.6117948717947,365.2160402564102,Stem,Epithelial,Mucosa,0.1597297191619873
2853.5325647058826,221.94953226890755,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
2565.483470588235,504.24431588235296,SMC (circular),Smooth Muscle,Submucosa,-1.0
2644.075386861314,428.0040950729927,Paneth,Epithelial,Submucosa,-1.0
2469.280115,601.3574982499999,FB3 (muscularis externa),Fibroblast,Muscularis Propria,-1.0
2899.109804,175.68129979999998,SMC (longitudinal),Smooth Muscle,Muscularis Propria,-1.0
2661.719487878788,410.0771360606061,Endothelial (capillary),Endothelial,Mucosa,0.18285252153873444
2519.728797222222,554.3892005555557,ILC3,Immune,Submucosa,-1.0
2448.758915217392,628.9341773188405,ICC (myenteric plexus),Interstitial,Muscularis Propria,-1.0
2656.763491167192,425.2048424921137,Paneth,Epithelial,Mucosa,0.23653703927993774
2637.567859574468,432.5369223404255,cDC2,Immune,Submucosa,-1.0
2611.123425,470.0298283163264,Paneth,Epithelial,Mucosa,0.3940109312534332
2547.832043283582,526.153057761194,"FB1b (lamina propria, bottom)",Fibroblast,Submucosa,-1.0
2653.796502051282,419.4225931282052,Stem,Epithelial,Mucosa,0.18285255134105682
2626.681895081967,450.0708560655738,T (Cd8+),Immune,Submucosa,-1.0
2715.4522862745102,352.51819372549016,SMC (muscularis mucosae),Smooth Muscle,Mucosa,0.1505710333585739
2733.267714583333,338.4652525,Paneth,Epithelial,Mucosa,0.2931799590587616
2603.3812383720933,473.79443877906976,Paneth,Epithelial,Mucosa,0.1692957878112793
2915.533861309524,160.2988717857143,SMC (longitudinal),Smooth Muscle,Muscularis Propria,-1.0
2676.1747566037734,395.1937360377359,Paneth,Epithelial,Mucosa,0.14040438830852509
2722.1220134615382,357.23468,Paneth,Epithelial,Mucosa,0.18741385638713837
2878.9890260869565,193.110495,"Neuron4c (sensory, c)",ENS,Myenteric Plexus,-1.0
2514.087554929577,558.2136419718311,"FB2a (submucosa, Grem1+)",Fibroblast,Submucosa,-1.0
2661.713665,413.249033,Endothelial (capillary),Endothelial,Mucosa,0.18285255134105682
2707.3115482142853,372.53436785714285,Stem,Epithelial,Mucosa,0.1484438180923462
2565.302287719299,513.4014710526316,FDC,Immune,Submucosa,-1.0
2745.7890750000006,333.9904106818182,Paneth,Epithelial,Mucosa,0.4018195867538452
2669.473368208092,406.66525176300576,Paneth,Epithelial,Mucosa,0.25079965591430664
2575.7916142857143,502.0220632142857,Macrophage (Mrc1+),Immune,Submucosa,-1.0
2792.465944736842,287.2655652631579,Endothelial (lymphatic),Endothelial,Mucosa,0.16971011459827423
2586.82713,496.486755,EC (bottom),Epithelial,Mucosa,0.1720212697982788
2895.75081,186.95527825,SMC (longitudinal),Smooth Muscle,Muscularis Propria,-1.0
2881.2575262500004,199.7151949375,SMC (circular),Smooth Muscle,Myenteric Plexus,-1.0
2822.2235358620687,258.56812786206893,Endothelial (lymphatic),Endothelial,Submucosa,-1.0
2862.119354368932,219.6119266019417,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
2907.6841235294114,176.3492311764706,ICC (myenteric plexus),Interstitial,Muscularis Propria,-1.0
2662.0754382920118,425.3340521212122,Stem,Epithelial,Mucosa,0.3674633800983429
2938.267857142858,148.66070693877552,Mesothelium,Fibroblast,Muscularis Propria,-1.0
2926.126416165414,160.94207981203007,SMC (longitudinal),Smooth Muscle,Muscularis Propria,-1.0
2523.3957909090905,560.8289972727272,Pericyte,Fibroblast,Submucosa,-1.0
2789.162253807106,296.31312802030465,B (plasma),Immune,Mucosa,0.17387469112873077
2727.343290225564,353.41141315789486,Stem,Epithelial,Mucosa,0.19856171309947968
2638.2955715517246,446.1427487931034,Macrophage (Mrc1+),Immune,Submucosa,-1.0
2571.027947150259,512.7634260103625,SMC (muscularis mucosae),Smooth Muscle,Submucosa,-1.0
2701.261395454545,380.2048202272727,Paneth,Epithelial,Mucosa,0.2018670290708542
2701.3816049180327,373.1939499999999,Stem,Epithelial,Mucosa,0.1480879783630371
2805.9279392,277.61103104,Paneth,Epithelial,Mucosa,0.18129698932170868
2740.7027488372096,341.10800569767446,Paneth,Epithelial,Mucosa,0.3352383077144623
2560.628076119403,522.34609,FB3 (muscularis externa),Fibroblast,Submucosa,-1.0
2561.6519392857144,527.1574382142857,Paneth,Epithelial,Mucosa,0.3229050934314728
2869.49968,216.6042349411765,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
2592.8521081699346,488.67894267973855,Paneth,Epithelial,Mucosa,0.20885904133319855
2733.8754,350.3894127906977,EC (bottom),Epithelial,Mucosa,0.2697913646697998
2640.7574588235298,439.6524101960784,T (memory),Immune,Submucosa,-1.0
2724.4348407643315,364.0227659872612,Stem,Epithelial,Mucosa,0.18741385638713837
2553.4230341317366,532.3383321556886,Paneth,Epithelial,Mucosa,0.3676356375217438
2736.618409523809,344.59094095238095,Stem,Epithelial,Mucosa,0.2931799292564392
2669.75333930131,421.5100738864629,Stem,Epithelial,Mucosa,0.3674633800983429
2902.409933333334,185.471112,SMC (muscularis mucosae),Smooth Muscle,Muscularis Propria,-1.0
2565.024157777778,518.4329022222222,Endothelial (capillary),Endothelial,Submucosa,-1.0
2524.287651948052,567.3408006493506,cDC2,Immune,Submucosa,-1.0
2529.569627777778,559.0077744444445,SMC (circular),Smooth Muscle,Submucosa,-1.0
2652.584104743083,432.2171165217392,Stem,Epithelial,Mucosa,0.22045393288135529
2702.702426495726,386.2288878632479,Stem,Epithelial,Mucosa,0.2358790785074234
2708.5022446280987,379.0356745454546,Stem,Epithelial,Mucosa,0.20088230073451996
2914.76872,173.590601,SMC (Tgfb3_hi),Smooth Muscle,Muscularis Propria,-1.0
2826.394580882353,265.99658691176467,SMC (muscularis mucosae),Smooth Muscle,Submucosa,-1.0
2679.104562305295,410.1015216510904,Stem,Epithelial,Mucosa,0.30178022384643555
2734.311889189189,346.6599544594594,Stem,Epithelial,Mucosa,0.2697913646697998
2815.838858153846,273.82482264615385,Paneth,Epithelial,Mucosa,0.20022054016590118
2580.2051536585363,501.8622478048781,Stem,Epithelial,Mucosa,0.16984015703201294
2458.8190949152536,638.1721812711866,Macrophage (Mrc1+),Immune,Muscularis Propria,-1.0
2525.681166990292,561.0016298058251,"FB1b (lamina propria, bottom)",Fibroblast,Submucosa,-1.0
2752.2058533333334,343.3687242222222,Paneth,Epithelial,Mucosa,0.27622780203819275
2861.4646424242437,227.1162060606061,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
2678.717996571429,416.93257857142856,Stem,Epithelial,Mucosa,0.28699514269828796
2921.036219230769,173.40977038461537,FB3 (muscularis externa),Fibroblast,Muscularis Propria,-1.0
2627.71936,457.1242681935484,Endothelial (venous),Endothelial,Submucosa,-1.0
2771.2691266666666,320.3337508888889,Stem,Epithelial,Mucosa,0.23023389279842377
2608.8623772988503,485.4946853735632,Stem,Epithelial,Mucosa,0.2672652304172516
2700.5857037037035,388.4685137037037,Paneth,Epithelial,Mucosa,0.2358790785074234
2575.5784787234043,512.7988544680851,Macrophage (Lyve1+),Immune,Submucosa,-1.0
2495.7039340909096,592.1207289772727,ICC (deep muscular plexus),Interstitial,Submucosa,-1.0
2752.0603948051944,333.032064025974,Stem,Epithelial,Mucosa,0.328704297542572
2623.78087755102,467.43161163265296,Paneth,Epithelial,Mucosa,0.39965471625328064
2799.505487951807,289.5421987951807,Paneth,Epithelial,Mucosa,0.16971011459827423
2451.219839880953,637.8459825,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
2797.8908208333337,287.8875945833334,Paneth,Epithelial,Mucosa,0.16971011459827423
2619.245729501916,469.0600952873564,Stem,Epithelial,Mucosa,0.39965471625328064
2549.5088,544.3641316666667,Paneth,Epithelial,Mucosa,0.27524712681770325
2716.0345343750005,381.095634375,Goblet (bottom),Epithelial,Mucosa,0.30087921023368835
2595.760697969543,497.5827307106601,Stem,Epithelial,Mucosa,0.22480036318302155
2757.6382187500003,343.54638625,Paneth,Epithelial,Mucosa,0.3598102033138275
2870.0406064516123,222.30457387096772,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
2506.157768421053,584.804767368421,SMC (circular),Smooth Muscle,Submucosa,-1.0
2704.893514084507,384.6292663380281,Stem,Epithelial,Mucosa,0.18584875762462616
2554.9653695652173,540.8102568115943,Stem,Epithelial,Mucosa,0.35121414065361023
2778.274221052632,317.2992284210526,FB3 (muscularis externa),Fibroblast,Mucosa,0.221413254737854
2775.3304589473687,315.1715821052632,Stem,Epithelial,Mucosa,0.221413254737854
2686.767705063291,409.7911518987341,Stem,Epithelial,Mucosa,0.3390091359615326
2708.6846223140496,390.74900760330576,Goblet (bottom),Epithelial,Mucosa,0.29605385661125183
2655.728906976744,439.2868820930233,Telocyte (bottom),Fibroblast,Mucosa,0.20355944335460663
2702.657901818181,392.7048794545454,Stem,Epithelial,Mucosa,0.2603892385959625
2648.156787096774,440.813725483871,"FB1b (lamina propria, bottom)",Fibroblast,Mucosa,0.14802557229995728
2937.4810357142856,153.4323012857143,SMC (longitudinal),Smooth Muscle,Muscularis Propria,-1.0
2878.4394457142857,212.88339114285716,SMC (circular),Smooth Muscle,Myenteric Plexus,-1.0
2737.392185714285,356.1803662857143,Paneth,Epithelial,Mucosa,0.28432634472846985
2781.1449917431187,317.39388788990834,Stem,Epithelial,Mucosa,0.2269521802663803
2686.8145228125004,417.3463457499999,Stem,Epithelial,Mucosa,0.33957791328430176
2659.2657548387097,437.409134798387,Stem,Epithelial,Mucosa,0.25259482860565186
2643.582364117646,452.2404993529412,Stem,Epithelial,Submucosa,-1.0
2532.896946153846,562.2841861538461,Macrophage (Itgax+),Immune,Submucosa,-1.0
2479.9796339285717,621.6621810714286,Glia2 (Gfra3+),ENS,Muscularis Propria,-1.0
2562.640532758621,531.9401953448275,Stem,Epithelial,Mucosa,0.3229050934314728
2567.533052808989,527.937554494382,Stem,Epithelial,Mucosa,0.3229050934314728
2782.4116576923075,311.2200661538462,Goblet (bottom),Epithelial,Mucosa,0.2269521802663803
2954.538150384616,146.27228815384615,SMC (longitudinal),Smooth Muscle,Myenteric Plexus,-1.0
2703.8927551724137,398.7412872413793,Stem,Epithelial,Mucosa,0.25434330105781555
2573.5551364705884,530.1167058823528,Stem,Epithelial,Mucosa,0.30199360847473145
2638.651762937063,457.16593678321686,Stem,Epithelial,Submucosa,-1.0
2607.981281944444,491.1526402777778,Paneth,Epithelial,Mucosa,0.30298367142677307
2810.973808695652,280.1214219565218,Stem,Epithelial,Mucosa,0.18129698932170868
2691.7644484848493,408.8720406060606,Stem,Epithelial,Mucosa,0.3268149197101593
2667.766930357143,427.32969125,Stem,Epithelial,Mucosa,0.3674633800983429
2601.397311235955,493.2506838202249,Stem,Epithelial,Mucosa,0.251542866230011
2498.77634516129,599.8590696774194,"FB2b (submucosa, Emilin2+)",Fibroblast,Submucosa,-1.0
2619.641656321839,480.91157306513406,Stem,Epithelial,Mucosa,0.25117790699005127
2629.1635867857144,471.7558738214285,Stem,Epithelial,Mucosa,0.40300676226615906
2603.2236537190083,501.0619068595042,Stem,Epithelial,Mucosa,0.19692933559417725
2425.731136,675.0794684,SMC (longitudinal),Smooth Muscle,Muscularis Propria,-1.0
2935.1462760416666,162.94345916666666,SMC (longitudinal),Smooth Muscle,Myenteric Plexus,-1.0
2763.232040506329,339.87075145569617,Stem,Epithelial,Mucosa,0.33390530943870544
2665.7428763066214,434.3949779790941,Stem,Epithelial,Mucosa,0.27112770080566406
2807.159413986013,290.0798315384615,Stem,Epithelial,Mucosa,0.25526976585388184
2739.914546969697,360.8670479545454,Stem,Epithelial,Mucosa,0.33900606632232666
2822.902686124402,274.6818701435407,Stem,Epithelial,Mucosa,0.18150706589221954
2830.793029885058,265.656084137931,B (plasma),Immune,Submucosa,-1.0
2754.991248101266,351.1694824050633,Stem,Epithelial,Mucosa,0.2626315653324127
2744.1683982456134,355.6752577192982,Paneth,Epithelial,Mucosa,0.2980552911758423
2843.928438271604,261.2890983950617,"FB2a (submucosa, Grem1+)",Fibroblast,Submucosa,-1.0
2558.4916904761903,537.7999080952382,Paneth,Epithelial,Mucosa,0.3676356375217438
2663.9412,441.8724592857142,Stem,Epithelial,Mucosa,0.20768068730831146
2700.946252325582,404.9999849999999,Stem,Epithelial,Mucosa,0.2641347646713257
2774.257311842105,327.9825875,Stem,Epithelial,Mucosa,0.2629283666610718
2779.9021091428576,324.31918217142857,Goblet (bottom),Epithelial,Mucosa,0.2309638261795044
2793.6137655629136,315.6951347682119,Endothelial (capillary),Endothelial,Mucosa,0.24072988331317902
2674.810259810126,428.1381079113924,Goblet (bottom),Epithelial,Mucosa,0.3486853539943695
2594.9914377049176,510.7563550819671,Stem,Epithelial,Mucosa,0.35918864607810974
2713.764715492958,389.8750118309859,Stem,Epithelial,Mucosa,0.3701454699039459
2871.9562625,233.49311825,"FB2a (submucosa, Grem1+)",Fibroblast,Submucosa,-1.0
2733.9887953846155,366.4951002307692,Stem,Epithelial,Mucosa,0.3390060365200043
2696.9594943661973,411.17855140845074,Stem,Epithelial,Mucosa,0.31577762961387634
2787.5896899082563,316.81383376146795,Monocyte,Immune,Mucosa,0.255172461271286
2758.096360769231,348.78110100000004,Stem,Epithelial,Mucosa,0.267680287361145
2599.5511944444447,500.9805550000001,Stem,Epithelial,Mucosa,0.1542454957962036
2659.345459523809,451.0607214285714,Macrophage (Itgax+),Immune,Mucosa,0.27988389134407043
2769.2508979166664,326.8948764583333,Goblet (top),Epithelial,Mucosa,0.23868514597415924
2643.555360103627,462.5115696891192,Stem,Epithelial,Mucosa,0.30447378754615784
2613.875808124999,492.5934311875,Stem,Epithelial,Mucosa,0.31722939014434814
2888.438001754386,211.09636201754387,SMC (circular),Smooth Muscle,Submucosa,-1.0
2802.3691219047614,295.8889379047619,Stem,Epithelial,Mucosa,0.25526976585388184
2826.515676086957,283.9000647826087,Stem,Epithelial,Mucosa,0.17434243857860565
2900.734928571429,205.7067215,SMC (circular),Smooth Muscle,Submucosa,-1.0
2651.341334146341,448.7109984146341,Stem,Epithelial,Mucosa,0.2075442522764206
2759.136,340.18028109375,Stem,Epithelial,Mucosa,0.35634949803352356
2749.092655555555,360.1287166203704,Stem,Epithelial,Mucosa,0.30517053604125977
2749.4085043795626,351.6224667883212,Stem,Epithelial,Mucosa,0.27738580107688904
2677.7880084269664,434.8455801123596,Stem,Epithelial,Mucosa,0.28320881724357605
2966.118659701493,146.9487682835821,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
2831.9631569767444,278.3771648837209,Paneth,Epithelial,Mucosa,0.370517373085022
2659.7980793103447,446.0206174137931,SMC (lamina propria),Smooth Muscle,Mucosa,0.21637888252735138
2639.1194898876406,464.9242547191011,Goblet (bottom),Epithelial,Mucosa,0.3036156892776489
2649.568173493976,458.796978433735,cDC2,Immune,Mucosa,0.29782602190971375
2947.4866968253964,157.3962239682539,SMC (longitudinal),Smooth Muscle,Myenteric Plexus,-1.0
2703.723940625,400.9365040625,Stem,Epithelial,Mucosa,0.19238758087158203
2582.636576642336,526.1618956934307,B (plasma),Immune,Mucosa,0.17586259543895721
2556.403815625001,546.5884725000001,Paneth,Epithelial,Mucosa,0.27524712681770325
2787.643054263566,320.42783550387594,Stem,Epithelial,Mucosa,0.255172461271286
2718.55329375,388.30279729166665,Stem,Epithelial,Mucosa,0.3701454699039459
2810.3607390625,296.39386562500005,Stem,Epithelial,Mucosa,0.25526976585388184
2930.116304651163,174.4810560465116,FB3 (muscularis externa),Fibroblast,Muscularis Propria,-1.0
2870.2154017241373,237.6812198275862,Endothelial (lymphatic),Endothelial,Submucosa,-1.0
2627.747479473684,478.2372147894736,Stem,Epithelial,Mucosa,0.21393735706806183
2944.0399987460823,170.00396931034484,"Neuron2a (inhibitory motor, a)",ENS,Myenteric Plexus,-1.0
2595.3591185185187,504.75671740740734,Paneth,Epithelial,Mucosa,0.23359806835651398
2606.338727638191,506.02871919597993,Stem,Epithelial,Mucosa,0.3027386963367462
2539.722123101266,577.624684778481,Paneth,Epithelial,Mucosa,0.3040711283683777
2624.6182115384613,478.9613187179487,Stem,Epithelial,Mucosa,0.25902166962623596
2431.01537826087,679.4122639130434,ICC (myenteric plexus),Interstitial,Muscularis Propria,-1.0
2772.2463195652176,333.13917760869566,Stem,Epithelial,Mucosa,0.32447823882102966
2854.8972945544547,257.8559642821782,Paneth,Epithelial,Mucosa,0.15136189758777618
2767.915016923077,344.29970553846147,Stem,Epithelial,Mucosa,0.33549702167510986
2649.194656481482,456.3516637037037,Stem,Epithelial,Mucosa,0.27152755856513977
2673.17311409396,438.6672376510067,Stem,Epithelial,Mucosa,0.2097758650779724
2800.91177254902,309.9129505882353,Stem,Epithelial,Mucosa,0.2456658035516739
2822.60574137931,285.88792827586207,Paneth,Epithelial,Mucosa,0.18348141014575958
2737.8022889908257,371.2582474311927,Goblet (bottom),Epithelial,Mucosa,0.43207553029060364
2714.6834247663555,397.9423621962618,Stem,Epithelial,Mucosa,0.3212558627128601
2860.3566478260877,251.0912456521739,Stem,Epithelial,Mucosa,0.14829236268997192
2698.261329629629,416.0536153439153,Goblet (bottom),Epithelial,Mucosa,0.31577762961387634
2422.6068444444445,687.0332144444444,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
2836.190513333333,276.90419733333334,Stem,Epithelial,Mucosa,0.370517373085022
2682.1727460526317,431.342398377193,Stem,Epithelial,Mucosa,0.39985784888267517
2694.093369565217,412.5712572826087,Stem,Epithelial,Mucosa,0.3101707994937897
2761.7562508333326,352.70092966666664,Stem,Epithelial,Mucosa,0.21854053437709808
